subject,experiment,intervention_medium,source_valence,experiment_condition,exclude_subject,age,gender,IAT_D2,IAT_D2_recoded_for_stimulus_identity,mean_self_reported_evaluation,mean_self_reported_evaluation_recoded_for_stimulus_identity,deepfake_detected,diagnosticity,demand,reactance,hypothesis_awareness,influence_awareness,aot_actively_openminded_thinking_pomp,bcti_belief_in_conspiracy_pomp,crt_analytic_thinking_pomp,ocq_overclaiming_pomp,ras_relgious_affliation_pomp,rei_rational_pomp,rei_experiential_pomp,me_fake_news_awareness_pomp,me_real_news_awareness_pomp,me_fake_news_accuracy_pomp,me_real_news_accuracy_pomp,me_fake_news_sharing_pomp,me_real_news_sharing_pomp,manipulation_detected,deepfake_concept_check,education,employment,education_recoded,income,income_recoded,political_ideology_identity,political_ideology_social_issues,political_ideology_economic_issues,religious_affiliation_general,religious_affiliation_general_recoded,passed_iat_performance,complete_iat_data,complete_selfreport_data,task_order,iat_block_order
4311c303-83d1-4e82-b0aa-6f2fb693543f,5,video,positive,genuine,TRUE,53,male,0.973,0.973,2,2,TRUE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,NA,FALSE,complete,complete,IAT first,training-consistent block first
438e7105-15d7-44c5-af94-9bca6eedaf5b,5,video,negative,genuine,FALSE,20,male,0.313,-0.313,-2,2,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
44bb0c22-2e1a-4c61-800e-d14941374a52,5,video,positive,genuine,FALSE,40,female,0.207,0.207,1.67,1.67,FALSE,2,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
4503c90d-3a34-42e2-bdab-d278953b02b8,5,video,positive,genuine,FALSE,33,female,0.156,0.156,3,3,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
4a378815-cd87-47eb-ae27-0769dd63dc05,5,video,negative,genuine,FALSE,32,female,0.336,-0.336,-2.67,2.67,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
4ce8cb6f-4f15-4bb3-bd60-f81c29e90905,5,video,negative,genuine,FALSE,23,male,-0.306,0.306,2,-2,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,TRUE,NA,FALSE,FALSE,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
4e53e1df-8c69-4f8e-baaf-e30c5acc2fee,5,video,negative,genuine,TRUE,62,male,0.522,-0.522,-3,3,FALSE,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,FALSE,complete,complete,IAT first,training-inconsistent block first
51e6ad0b-f4b1-4e46-8523-b16f63275429,5,video,negative,genuine,FALSE,55,female,0.036,-0.036,-1,1,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
5379334a-863c-45e4-b2ef-c47ad226acc6,5,video,negative,genuine,FALSE,61,female,0.705,-0.705,-3,3,FALSE,3,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
539d1419-bd7a-4ba1-905a-5c8fb9b10d13,5,video,negative,genuine,FALSE,25,female,0.009,-0.009,-2.33,2.33,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
550bde1e-da06-4f28-b955-dddbc2ab5a91,5,video,negative,genuine,TRUE,35,male,0.018,-0.018,-2,2,FALSE,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,FALSE,complete,complete,self-report ratings first,training-inconsistent block first
58d736c9-bb70-4fb1-a016-27ac6acd2ca4,5,video,negative,genuine,TRUE,40,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,self-report ratings first,training-inconsistent block first
5a18f927-6c6f-486a-b2ff-9fc409e7c5b5,5,video,positive,genuine,FALSE,27,female,0.912,0.912,2.33,2.33,FALSE,3,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
5ac8a0ec-2b15-4a7c-a48c-8b27f9236e17,5,video,positive,genuine,TRUE,48,male,NA,NA,2.33,2.33,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,complete,self-report ratings first,training-consistent block first
5cb80f35-9b91-4194-8117-cabe4d93ae48,5,video,positive,genuine,FALSE,39,male,0.475,0.475,-1.67,-1.67,FALSE,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
6140f4f9-4ad8-407e-aba1-33a55fb9f08b,5,video,positive,genuine,FALSE,19,female,0.397,0.397,0.33,0.33,FALSE,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
62f9347a-0c94-4133-913a-4a88f17d4ebd,5,video,negative,genuine,FALSE,22,female,-0.264,0.264,-3,3,FALSE,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
635b0bbc-d652-4825-8b54-8cbc7c0d98bb,5,video,positive,genuine,FALSE,28,female,0.641,0.641,2,2,FALSE,2,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
6a8274c7-ad3a-4126-8683-44b36fd5974e,5,video,positive,genuine,FALSE,51,female,0.758,0.758,3,3,TRUE,2,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,TRUE,NA,FALSE,TRUE,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
6ca62f03-dfee-4c3f-8dc9-a8aec0195216,5,video,negative,genuine,FALSE,28,female,0.055,-0.055,-1,1,FALSE,3,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
737eb358-601c-4858-9402-ab6b093cf4af,5,video,negative,genuine,FALSE,20,female,-0.177,0.177,-2,2,FALSE,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
78b0344b-a6ab-4719-a3ca-f57523ee1fb8,5,video,negative,genuine,FALSE,23,male,-0.162,0.162,-2.33,2.33,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
79a9b52a-bf53-495a-acc1-0b04b26795c0,5,video,positive,genuine,FALSE,30,female,-0.096,-0.096,2,2,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
7ced1381-15a0-41af-a2f0-7b14130195e9,5,video,positive,genuine,TRUE,33,male,-0.621,-0.621,2,2,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,FALSE,complete,complete,self-report ratings first,training-consistent block first
7fae8a65-0716-410f-b4f9-8167696400ea,5,video,negative,genuine,FALSE,42,female,0.285,-0.285,-1.33,1.33,FALSE,1,FALSE,FALSE,NA,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
827019f3-9b7b-460e-90d1-ca0c111ead74,5,video,positive,genuine,FALSE,31,male,0.512,0.512,0.33,0.33,FALSE,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
8536ef8d-0def-4433-81ae-fc55b08e3a8c,5,video,positive,genuine,FALSE,36,female,0.453,0.453,2,2,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
867ac10d-d440-492c-97fb-7db1a8298a9e,5,video,positive,genuine,FALSE,44,female,0.637,0.637,3,3,FALSE,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
86ccbc8f-7757-472b-ac5e-9fb25e6ed2b7,5,video,negative,genuine,FALSE,58,female,-0.394,0.394,-3,3,FALSE,3,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
87cf38de-9da9-4c04-9b20-768bd53d5a2a,5,video,positive,genuine,FALSE,23,male,0.75,0.75,3,3,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,TRUE,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
8a156662-b9c7-4f96-907f-0ff85c331707,5,video,positive,genuine,FALSE,23,female,0.666,0.666,0.33,0.33,FALSE,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
8ac30e84-b1e0-4bc5-b25a-c9591881679a,5,video,negative,genuine,FALSE,26,male,0.316,-0.316,-3,3,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
8adb7b5d-858f-4e22-add6-0812dc0040a9,5,video,positive,genuine,TRUE,27,female,0.361,0.361,0,0,FALSE,1,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,excess,excess,self-report ratings first,training-consistent block first
8adb7b5d-858f-4e22-add6-0812dc0040a9,5,video,positive,genuine,TRUE,27,female,0.361,0.361,0,0,FALSE,1,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,excess,excess,self-report ratings first,training-consistent block first
8c6cb084-c0ee-401e-9b0a-4b171716537b,5,video,positive,genuine,FALSE,48,male,0.388,0.388,2.33,2.33,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
902634ed-5859-461e-a0ff-1f8e66c514e2,5,video,negative,genuine,FALSE,37,female,0.246,-0.246,-2,2,TRUE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
90431e6e-9c8d-44ae-8507-d8ff106846b0,5,video,positive,genuine,FALSE,30,female,0.382,0.382,1,1,TRUE,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
918a2945-2db0-4317-9f71-149fd1b67fdc,5,video,positive,genuine,FALSE,22,female,0.248,0.248,1,1,FALSE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
97615087-39e5-4492-967f-f978dc0fb80b,5,video,positive,genuine,FALSE,26,male,0.643,0.643,-1,-1,FALSE,0,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,TRUE,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
976e1d5c-49c9-4ed2-9b63-fd30afb8c464,5,video,positive,genuine,FALSE,39,female,0.141,0.141,2,2,FALSE,2,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
97d42e69-c186-4f7d-9975-afc8ca682850,5,video,positive,genuine,FALSE,18,male,0.425,0.425,3,3,FALSE,2,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
9889fe29-721a-4275-88ad-5d32d7f2454b,5,video,negative,genuine,TRUE,44,male,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,IAT first,training-inconsistent block first
997ffd6e-83a9-4b71-82c7-294b307d15a4,5,video,negative,genuine,FALSE,19,female,0.063,-0.063,-3,3,TRUE,3,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
9987aa23-fb64-4cab-af9d-574edbc0a5c1,5,video,negative,genuine,FALSE,36,male,0.085,-0.085,-2.67,2.67,FALSE,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
9b5245de-5ded-4506-896a-e8937d20de44,5,video,negative,genuine,FALSE,18,male,-0.313,0.313,1,-1,FALSE,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,TRUE,NA,FALSE,FALSE,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
9bdf5791-e5e2-4583-9891-5a7ff815cdc0,5,video,negative,genuine,TRUE,63,female,-0.036,0.036,-2.67,2.67,FALSE,3,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,NA,NA,FALSE,complete,complete,IAT first,training-inconsistent block first
a35ba413-4668-4add-afcb-4ebf52c7e3c1,5,video,positive,genuine,FALSE,49,male,0.211,0.211,3,3,FALSE,3,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,TRUE,NA,TRUE,NA,FALSE,FALSE,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
a37d372a-2725-4157-8d7a-76b89badc1ef,5,video,negative,genuine,TRUE,23,Non-binary,-0.396,0.396,-1,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,complete,complete,IAT first,training-inconsistent block first
a58030d8-c739-494e-beaa-c2835ac03ae4,5,video,positive,genuine,FALSE,20,male,0.578,0.578,2,2,FALSE,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
a70cee7f-f15d-4143-a941-f6a9821ce9c0,5,video,negative,genuine,FALSE,53,male,-0.164,0.164,-1.67,1.67,FALSE,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
a8224307-83e9-4d86-aade-1c427c9616a6,5,video,positive,genuine,TRUE,33,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,IAT first,training-consistent block first
a9574099-625a-44b0-b558-3435df0cd607,5,video,negative,genuine,FALSE,21,male,-0.204,0.204,-2,2,FALSE,1,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
ad70bb7d-64a4-4db6-ac76-c5092abddaeb,5,video,positive,genuine,FALSE,34,female,0.724,0.724,2.33,2.33,TRUE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
aff97df7-78d8-41b1-adc9-90d8b03853ef,5,video,positive,genuine,FALSE,19,male,-0.005,-0.005,3,3,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
b2dc0d95-e2fa-4933-a478-ac551644e735,5,video,positive,genuine,FALSE,25,female,0.984,0.984,2,2,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
b5b1b951-4e8c-4636-b9e0-25d55bbc2d55,5,video,positive,genuine,FALSE,20,male,0.288,0.288,0,0,FALSE,2,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
b68767d1-168d-4214-a7f9-df8eccef14d2,5,video,negative,genuine,FALSE,28,male,-0.063,0.063,-2,2,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,TRUE,NA,NA,FALSE,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
b73afed0-82fb-4b36-9bb0-0d3eaecf6013,5,video,negative,genuine,FALSE,31,male,-0.288,0.288,-1.33,1.33,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
ba5a7e5f-b30a-4962-8dff-fa1ee8c4d8bc,5,video,positive,genuine,FALSE,28,female,0.065,0.065,0,0,FALSE,1,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
bc580b40-ab5c-4c84-b7d5-ab70c7bc107c,5,video,negative,genuine,FALSE,27,male,-0.201,0.201,-2,2,NA,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
bc6a26cd-d193-4559-b639-f594099b6312,5,video,negative,genuine,FALSE,34,male,0.013,-0.013,-3,3,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
bf16db7e-6feb-41e3-a8d6-ee74337c6e28,5,video,positive,genuine,FALSE,27,female,0.471,0.471,2.33,2.33,TRUE,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
bfd0320c-2dd2-4df2-b259-6f4361b63f95,5,video,positive,genuine,FALSE,18,female,0.667,0.667,2,2,FALSE,1,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
c03f38ba-e458-4745-b122-9ee1b96f25c6,5,video,positive,genuine,FALSE,18,female,-0.048,-0.048,1.33,1.33,FALSE,1,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
c050f666-0e48-45e2-86ae-ed7dcd382e6a,5,video,positive,genuine,TRUE,30,female,0.275,0.275,0,0,FALSE,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,complete,complete,IAT first,training-consistent block first
c15c83c3-0b30-4eaf-a0c0-4ef738941916,5,video,positive,genuine,FALSE,47,female,0.658,0.658,2,2,FALSE,1,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
c1cbac1a-6bd8-4471-a0ab-25bcb1309a62,5,video,positive,genuine,FALSE,46,female,0.065,0.065,2,2,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,TRUE,NA,FALSE,FALSE,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
c659c355-c789-4f6f-9bf1-e69b2562f61f,5,video,negative,genuine,TRUE,46,female,-0.805,0.805,-2.33,2.33,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,NA,FALSE,complete,complete,IAT first,training-inconsistent block first
c9cee824-9ffc-4364-af8d-075139cc3cc3,5,video,negative,genuine,FALSE,18,male,0.131,-0.131,-1,1,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
