seed,effect_deepfaked_MAP,effect_deepfaked_95_CI_lower,H567_deepfaked
576,2.6662942683872246,2.232849125830979,1
577,2.5354828261452687,2.1635541971625587,1
578,2.9423467341970526,2.5662232354902526,1
579,2.4273826581666933,2.0582488050183385,1
580,3.017136001579072,2.653473951372882,1
581,2.670393369695586,2.207098387611845,1
582,2.737809697217834,2.361735739131217,1
583,2.3398067498588597,1.93545227766489,1
584,2.4214519120674836,2.0290024873204144,1
585,2.61236749447755,2.2243513468376634,1
586,2.6530106571127323,2.2178253527794367,1
587,2.9037447683762747,2.4992613649326696,1
588,2.8255983208224453,2.4695553685617635,1
589,2.56096338012742,2.2186677593113906,1
590,2.6927924769277016,2.2881777052262855,1
591,2.1277270733452767,1.7700138363048084,1
592,2.7022985168844915,2.3168254428842774,1
593,2.587637326769674,2.1818382331930266,1
594,2.781608585470016,2.3961329573492476,1
595,2.933897234883307,2.586602978375835,1
596,2.7478151588313886,2.387602157159649,1
597,2.9081036330715735,2.562611984664816,1
598,2.5740319048471063,2.1595771436652984,1
599,2.8131095363215874,2.4478074410940898,1
600,2.961987006901295,2.5657587744514996,1
601,2.6722621458967453,2.2920800363178877,1
602,2.6768213241223466,2.3008734196333354,1
603,2.7592934274329917,2.4037091836947,1
604,3.0572598791356325,2.6947106198133164,1
605,2.5562970577595,2.1580811821674954,1
606,2.691140010001214,2.3196046338193304,1
607,2.65532416856216,2.250329832706989,1
608,2.838154135521338,2.432351204065197,1
609,2.789969774841505,2.390979832869756,1
610,2.706037724372385,2.303448644739014,1
611,2.4997993892014225,2.0809193816735685,1
612,2.939671720436038,2.5427465412152834,1
613,3.0193009928640078,2.6411778571225217,1
614,2.8025403475681836,2.3668946251322334,1
615,2.614422157397035,2.2460484130676663,1
616,3.0527477717474154,2.667775937354524,1
617,3.1421347287208823,2.7027160184528265,1
618,2.920388680609386,2.5187121015214005,1
619,2.6986433764030773,2.3002321284345086,1
620,2.901682490706742,2.5013119850025736,1
621,2.4500216655467435,2.0499687539156235,1
622,2.601696150176658,2.2090302397998904,1
623,2.638303817600221,2.229013205516888,1
624,2.8867074577149077,2.463932270727295,1
625,2.8065101968278245,2.323144399077257,1
626,2.4485291458801455,2.122188705679096,1
627,2.210617611015595,1.8508869735843687,1
628,2.835118107130475,2.5279139369213834,1
629,2.846593236479901,2.443070031968163,1
630,2.793656825874172,2.468010325461052,1
631,2.912834561652915,2.534433157779585,1
632,2.410119779742596,2.048811586840573,1
633,2.4935655211996153,2.1292467841538114,1
634,3.1855712832523713,2.788599834420143,1
635,2.9115190786797864,2.5385692197169383,1
636,2.587749945503469,2.191499455785552,1
637,2.809558558332489,2.4446500439418175,1
638,2.764637704440614,2.3007033838999433,1
639,2.6240081337910603,2.220896298402042,1
640,2.416243052184984,2.028791720969523,1
641,2.4214782794516454,2.067377061825903,1
642,2.431497233317798,2.0669166472179317,1
643,2.607030457694072,2.172870791272631,1
644,2.169209504080066,1.7986051795505047,1
645,2.826893835075474,2.43110549289262,1
646,3.1872252084677006,2.786874963149751,1
647,2.638531950042098,2.2466267110471234,1
648,2.6765365543158826,2.3071405806097722,1
649,2.7606964951075454,2.4221508706231423,1
650,3.0867497785652223,2.738619380432714,1
651,2.7529589085958897,2.344151451049353,1
652,2.787804411808463,2.2925831420967415,1
653,2.5773696216147126,2.1791881938276334,1
654,2.717489806636688,2.3650852189458265,1
655,2.2249478212077243,1.8746519750961435,1
656,2.745303845037041,2.3512110458193956,1
657,2.4515848276684724,2.020950716438104,1
658,2.661808881970688,2.2074417193063347,1
659,2.4676589231618546,2.100686432066016,1
660,2.721440654296484,2.4000574828647716,1
661,2.8440715037958855,2.45656750732886,1
662,2.748367072284861,2.316955564184371,1
663,2.9737038409810377,2.6110336798804377,1
664,2.9160395475351573,2.5184713768288662,1
665,2.630367587262106,2.265681128195853,1
666,2.909250954546756,2.5421950725425253,1
667,2.960097254110841,2.591419710112944,1
668,2.767705657876505,2.34561504841048,1
669,2.6001993639700895,2.1927331431558446,1
670,2.600715544054856,2.248805551048383,1
671,3.062573350359178,2.717427310648062,1
672,2.707410926699012,2.2638602608883254,1
673,2.792089670284882,2.406816722723442,1
674,2.7759604717578736,2.3831622059969333,1
675,3.0315988928639843,2.652419996786925,1
676,2.4080277989113736,2.0156169700284314,1
677,3.0083127311192137,2.6047875689597872,1
678,2.8337424626182632,2.4240857781733895,1
679,2.45405653195945,2.035822545488057,1
680,2.6689500018706385,2.308818299100231,1
681,2.4833432963726265,2.1109041605178565,1
682,2.8546293458980503,2.499392101221284,1
683,2.691424278588242,2.2723915802344545,1
684,3.305391528353008,2.9290018676941765,1
685,2.7233758566676984,2.360227801919452,1
686,2.6824755784976846,2.3479634301301986,1
687,2.3781290692861923,2.0146253212391376,1
688,2.691463090234667,2.283951148875461,1
689,2.7626030589226316,2.379526894706573,1
690,2.6053930509896315,2.2100399782698266,1
691,2.6996701670316,2.2684896242379695,1
692,2.9069329965359527,2.497950872332546,1
693,2.7680159942059697,2.326979297919382,1
694,2.7789179934824784,2.3724415589659036,1
695,2.6899517660060477,2.303806710655264,1
696,2.9487087848917715,2.5523000792434947,1
697,2.777394459702932,2.391601809708767,1
698,2.7961934866921356,2.3924553635909755,1
699,2.794765458288233,2.3963818080190715,1
700,2.6666339069111396,2.263818451202372,1
701,2.8377497985614033,2.510920978108938,1
702,2.8502892544318743,2.4829575745525863,1
703,2.820727951884188,2.453214581685981,1
704,2.755325726073256,2.4098328165384344,1
705,2.6509981455801266,2.2461021710901536,1
706,2.4340451164895756,2.039891406243792,1
707,2.369816525806815,1.9840128082910742,1
