seed,effect_genuine_MAP,effect_genuine_95_CI_lower,effect_deepfaked_MAP,effect_deepfaked_95_CI_lower,effect_deepfaked_90_CI_lower,H1_genuine,H1_deepfaked,H2_noninferiority
33,2.7569041105406065,2.541133781966704,2.6954593494319483,2.4829261650303134,2.5192717942294536,1,1,0
34,2.731369030235444,2.5192750275223124,2.9556522465366366,2.7313032865179,2.773649674483795,1,1,1
35,2.7565670648081615,2.5438569007698844,2.8631478597330537,2.641515985939193,2.6808207551832215,1,1,1
36,2.677583863405854,2.470285765229571,2.7283275902872006,2.5062398580943364,2.5439258938383995,1,1,1
37,2.7436617526620024,2.547490967113592,2.8539133209392493,2.635841611651297,2.679671190297816,1,1,1
38,2.7388820825169806,2.531414869972532,3.0111144912947623,2.805635391216854,2.8406789989371632,1,1,1
39,2.6694727863673178,2.455008222392815,2.9525164210039954,2.7454185555178796,2.778373407866545,1,1,1
40,2.7815923180363855,2.5793280330929327,2.7678157466715962,2.5626393191194,2.5964781050737815,1,1,1
41,2.8356356335120863,2.630737395768503,2.8223922266979455,2.6128627332264744,2.6549591479335413,1,1,1
42,2.80667952930812,2.608275750073468,3.0152110304230844,2.8022424172521196,2.8348037428834574,1,1,1
43,2.864259929683404,2.668236995254509,2.94017960153022,2.7433425104612637,2.7761033632122203,1,1,1
44,2.6321834524707883,2.4305007017102636,2.9768816348519387,2.7718582682811803,2.8054482698020022,1,1,1
45,2.6362311768914894,2.428723616431788,2.7599417594760314,2.5584623378105324,2.5880346579807867,1,1,1
46,2.8123603241496014,2.604201673789804,2.7669613701753253,2.5704345943037485,2.6126907265231027,1,1,1
47,2.7552880916927895,2.5409544437256035,2.870004069038221,2.6488855311227377,2.678707482248353,1,1,1
48,2.561077140474908,2.3610986290379965,2.6401273766384694,2.4550007916897734,2.4867170537315477,1,1,1
49,2.842118370639294,2.6249728108883024,2.9621804131168417,2.7543187803755034,2.7914117037904407,1,1,1
50,2.7207830914480216,2.5073999080860028,2.746092063323901,2.5350120715170945,2.5684815853474943,1,1,1
51,2.7018978674354135,2.4885401236114086,2.656547854331099,2.43247464082423,2.4744308004402717,1,1,0
52,2.7124267790290064,2.4931031974410667,2.857933482253567,2.6266215794436922,2.6585906773495034,1,1,1
53,2.790204739109306,2.567563337470508,2.932916250810744,2.7135333316359156,2.7493516310947954,1,1,1
54,2.445176629352742,2.235085222656724,2.679928024513942,2.4649119215241933,2.494261027064331,1,1,1
55,2.8110979903207425,2.584788548273421,2.846965971687275,2.637219140699952,2.6626447694507553,1,1,1
56,2.6372568817450244,2.42926622642424,2.7910910484644993,2.5856865626973904,2.619686401536224,1,1,1
57,2.810988450220049,2.5976909892394193,2.8728769527289204,2.6572906958816853,2.690550238876844,1,1,1
58,2.7595171208217932,2.558498240009174,2.839596222696447,2.630769556975022,2.657690365961443,1,1,1
59,2.6409566556755064,2.448369974989789,2.83118491650511,2.6137744497953186,2.6509917584356972,1,1,1
60,2.817093822177035,2.6009414905560115,2.9956911919935876,2.7781436418510577,2.8032383987651306,1,1,1
61,2.673215705754693,2.4724467173184763,2.7958198283028266,2.585063545101107,2.6172607178563885,1,1,1
62,2.735603459251623,2.534521327113561,3.035759557717845,2.824004576775292,2.8593802884925013,1,1,1
63,2.6421309362285865,2.446776024785411,2.7458953448964274,2.547867810312435,2.5884063704594102,1,1,1
64,2.8733612388135263,2.666940671711692,2.8906673793944604,2.666705262197785,2.7040230603490056,1,1,1
65,2.4736237266554943,2.254192217550779,2.686463027225003,2.4799298201945916,2.5103231913083737,1,1,1
66,2.710995610553931,2.5126910836487206,2.7909144820638874,2.5861493491508765,2.6168637868408324,1,1,1
67,2.702817006456804,2.506325872977801,2.918134160343201,2.7313539838606324,2.763583027302464,1,1,1
68,2.664001761171172,2.4523362981677073,2.665648160006585,2.4457719560169715,2.48411574910828,1,1,1
69,2.5436805981205097,2.32285104274664,2.7955614897242653,2.5943973662507473,2.6172473370469005,1,1,1
70,2.7624835160583174,2.5355296286868496,2.8750631673638734,2.6499364896481286,2.6859190508323514,1,1,1
71,2.561742477051147,2.343650673880662,2.7022802161966784,2.488976750136276,2.5267266385804987,1,1,1
72,2.771398472020833,2.5589237630918125,2.777535611342758,2.586037169593228,2.613616784778347,1,1,1
73,2.6723640332833623,2.4595517459153706,2.860564762661521,2.6372773128476923,2.675972844922915,1,1,1
74,2.647524398184581,2.4439953198705004,2.851597027403793,2.651396148011493,2.6876747417003006,1,1,1
75,2.757314523432881,2.545237791199169,2.841796646053332,2.6129996614685225,2.6456070238632097,1,1,1
76,2.677233611630006,2.4688891661584518,2.912448766576,2.710582649314048,2.748201001243085,1,1,1
77,2.6099841663828522,2.407921665585935,2.731563316284528,2.5023536445617487,2.5303536442876697,1,1,1
78,2.796919671356466,2.603136062290556,2.93884252069867,2.716950292846782,2.7517773316279164,1,1,1
79,2.6268687936064925,2.4189604543971193,2.927238147962739,2.7149019433541555,2.7493390228764607,1,1,1
80,2.737318833383031,2.514740431725447,2.8541851827808244,2.6537435158363594,2.676154939013154,1,1,1
81,2.662438029284634,2.4518509998308065,2.9743594527403028,2.7661167043540558,2.800168357456489,1,1,1
82,2.63235089346251,2.428682293524121,2.903508960085324,2.6977776181208624,2.7282235617384964,1,1,1
83,2.4791300790303055,2.275267714402751,2.8980955710116736,2.681507699658411,2.715009923786834,1,1,1
84,2.7592570474729063,2.55701848020894,2.8929139350159505,2.687884269820661,2.7179120577593143,1,1,1
85,2.8136317713392494,2.604580932398002,3.026888286153962,2.8082700907960456,2.8423805770935706,1,1,1
86,2.90877559794344,2.6910808467661336,2.848446276781929,2.6415895779531757,2.674900403950235,1,1,0
87,2.6277301759680602,2.4354044871428475,2.730684466269791,2.534182732079326,2.5742766661088594,1,1,1
88,2.6579756674757586,2.456935569217066,2.776522602632426,2.5794387374373415,2.60652960428605,1,1,1
89,2.7756305168506423,2.564461742247623,2.790258197197855,2.59736072369686,2.627077843037181,1,1,1
90,2.7836981772151748,2.5771615652015445,2.9388809620200824,2.7295957065123093,2.7632348104279525,1,1,1
91,2.8374038603465728,2.6415164305098084,2.8472205731591744,2.632091264651073,2.6763807704099998,1,1,1
92,2.707151148707912,2.512452598803987,2.8246938801217696,2.632098039606662,2.673536138052085,1,1,1
93,2.8488959179542803,2.6380466843618184,2.8175847816205764,2.5954371848703515,2.627475935272048,1,1,0
94,2.5998041940500305,2.401690506315772,2.760737624870214,2.5393281060192803,2.5701539808553884,1,1,1
95,2.692468864839738,2.4966691613243297,2.8807395944677885,2.692029778267071,2.731620507440464,1,1,1
96,2.607234170169415,2.3932483804478997,2.899067901881657,2.681812753787854,2.7215717589413986,1,1,1
97,2.669124349011231,2.459787156802842,2.9107142906413657,2.6980228589078536,2.7276222427268273,1,1,1
98,2.8712679360739193,2.6556538269631886,2.9643720795816977,2.7381473874788913,2.7743125182834847,1,1,1
99,2.3917121106584576,2.1686040207204678,2.713678538897118,2.5054448303260815,2.539373332365037,1,1,1
100,2.6402516548968413,2.438023961539733,2.9270950537145173,2.7178904957242294,2.7476346906361315,1,1,1
101,2.703212850511671,2.4971387855279494,2.8034108949103116,2.6140443859875147,2.6384484292374224,1,1,1
102,2.595709853418819,2.3837625968763136,2.6915483784086036,2.481624104936333,2.5148732366186652,1,1,1
103,2.559641552260719,2.348478428909486,2.7966614123635987,2.5878935004919414,2.6208311919431155,1,1,1
104,2.6191911904275216,2.402621045495229,2.8510142700897214,2.6633549322224326,2.6974193947679175,1,1,1
105,2.682521267937363,2.454571125149338,2.8670133722301725,2.6684800369139574,2.70113035673503,1,1,1
106,2.7949296735587477,2.578880431145237,2.754779073605363,2.533068147671463,2.572659891282863,1,1,0
107,2.7085491461001037,2.5198735541084325,2.575112964328912,2.3627522679018305,2.4032074369965915,1,1,0
108,2.6283294848825864,2.4076824320725434,2.8258841992760146,2.6255364851816334,2.6603261169973935,1,1,1
109,2.7747558408908053,2.5855297424039305,2.595888784589525,2.3745711793769027,2.3972605109217837,1,1,0
110,2.7161047531332008,2.5004544952392562,2.777411040701396,2.544625197342033,2.583377785506575,1,1,1
111,2.825785851652199,2.608897872808243,2.9062773906340014,2.6932248008557322,2.7261960938010183,1,1,1
112,2.584528775542938,2.364046627305386,2.9248400790323412,2.7083099786324283,2.7347243415006894,1,1,1
113,2.754209941380003,2.5321670306376634,2.6773470743232877,2.465383734108217,2.505557317834447,1,1,0
114,2.7806645281190576,2.565008081642384,2.7601643676864462,2.553025199775158,2.5830652799055667,1,1,1
115,2.7511743446123917,2.5510510204728543,2.963590914113447,2.7641626787299582,2.7919215068121166,1,1,1
116,2.400005931773402,2.198443071496298,2.6231224255404366,2.413138938034328,2.4456948761532415,1,1,1
117,2.8007614594747228,2.578428968972886,2.9053790656242007,2.7113225886865338,2.74289635645635,1,1,1
118,2.732699155406095,2.5384633475493033,2.819179038742197,2.6356174958435004,2.6615796519852646,1,1,1
119,2.862965354918089,2.6342780148002993,2.8637649682595017,2.6688420550520284,2.6994762468528255,1,1,1
120,2.7914630741927953,2.5679099910929075,2.9554789466823075,2.7406078456692278,2.7754718039738893,1,1,1
121,2.6450290445014772,2.428214047804766,2.619905957496187,2.418912567080283,2.4446213395095038,1,1,1
122,2.753536399469972,2.5488126837928435,2.8247585575224403,2.633268030909387,2.658451755231572,1,1,1
123,2.866063573475444,2.6484241662153374,2.8466203801431655,2.633111112993912,2.6660040062450046,1,1,1
124,2.744183323830534,2.5360550878051473,2.919227070217562,2.7077411505047873,2.739623581938772,1,1,1
125,2.4919702411557645,2.291958562384012,2.6896064762379943,2.4654699428859512,2.4965403283640724,1,1,1
126,2.679972212665031,2.480256361568602,2.82445300326004,2.6313135485362618,2.664354610040362,1,1,1
127,2.652433669564152,2.4566916371421903,2.75450219898027,2.5497783410462707,2.573613526923164,1,1,1
128,2.8019987687355727,2.577272595028708,2.737430343768968,2.517100694012589,2.549640620508725,1,1,0
129,2.696247667940468,2.485614855210707,2.630218139685533,2.4048643186303327,2.4392611752400772,1,1,0
130,2.777699220916243,2.566134163969028,2.805144685751874,2.5773092467245906,2.619577947158364,1,1,1
131,2.810876553614744,2.599319771742475,2.9381624692136312,2.7369681205318006,2.768442622429687,1,1,1
132,2.6263408147828353,2.422982883526316,2.6572496634527054,2.4382271396104223,2.472966667104939,1,1,1
133,2.693710252529819,2.486183010713955,2.7186171001571946,2.5036978221199595,2.537781596427552,1,1,1
134,2.481752357137488,2.2485776518694625,2.608349975817278,2.393682620328472,2.4262385980413326,1,1,1
135,2.5092216348695326,2.287208357160088,2.704238704342427,2.5186728664209252,2.5518747093394087,1,1,1
136,2.790457361249867,2.565863568747715,2.777040314567006,2.5727463140227234,2.5955236986735315,1,1,1
137,2.61973838477485,2.42147915569524,2.8134721754324374,2.591121503551229,2.622562382217047,1,1,1
138,2.7914116327687206,2.583880652690253,2.87976526704275,2.6653184216422363,2.700628824901379,1,1,1
139,2.871701576477949,2.646912806182358,2.893359843946771,2.6933389333457374,2.7215870095784886,1,1,1
140,2.5776554326427275,2.3654034164331605,2.58850201088639,2.394087186100613,2.422467127875306,1,1,1
141,2.6228135400949877,2.405165228300263,2.805068652640649,2.597304336809498,2.629517814357608,1,1,1
142,2.7441980757754765,2.534680353756398,2.8121207436099915,2.6294654621907068,2.661515139687435,1,1,1
143,2.725715911143299,2.5083215548542883,2.7614338803022886,2.5583135662869525,2.589661518604461,1,1,1
144,2.7528312735329132,2.5330005840369965,2.868519732908696,2.6613904803165265,2.6958051103476195,1,1,1
145,2.784321320278182,2.5912159678958213,2.7021323991826485,2.4812135680591507,2.5202821240343374,1,1,0
146,2.532041466471503,2.323212380142405,2.78382440630647,2.575254197988693,2.6043208083751987,1,1,1
147,2.8085432532469636,2.58867901973387,2.870410348354411,2.6759753044029266,2.7134018660053436,1,1,1
148,2.825603895377604,2.622816348862545,2.860593811265823,2.663595315391346,2.699671005916829,1,1,1
149,2.5521188352314743,2.364256642186461,2.7962620236202675,2.5990501113247775,2.61488778293788,1,1,1
150,2.8366945667491876,2.630581212417049,2.9595608726176357,2.7387042925958625,2.777998755752259,1,1,1
151,2.7045015030954285,2.479563223033705,2.9048508727490048,2.6660768601516973,2.704550333439234,1,1,1
152,2.592901802177167,2.400590675044792,2.6630075015770105,2.456390996290874,2.4947100561282882,1,1,1
153,2.743864506142589,2.54699276396705,2.90232134029344,2.7097174330086036,2.7390146869912924,1,1,1
154,2.5279701935972607,2.300164070810636,2.7914434820809673,2.5713926382366266,2.605209351406834,1,1,1
155,2.580475400690766,2.376585844496226,2.6157288146833224,2.411545594355382,2.441521173433283,1,1,1
156,2.7204914711116897,2.507915077089964,2.8023765782551338,2.587905597226954,2.623020775321566,1,1,1
157,2.743087222355191,2.5441701709322095,2.946842082100316,2.753434953873139,2.787506330364836,1,1,1
158,2.65474243854821,2.4573619270436877,2.7865220262753345,2.5964073503146987,2.6247320775792233,1,1,1
159,2.751279516167096,2.5426813817059597,2.7946152047590096,2.566383252579553,2.5934530138918537,1,1,1
160,2.6869803093012563,2.4924441097633214,2.716669341206968,2.4922887340817295,2.526570141184484,1,1,1
161,2.603364708603655,2.400470443341686,2.688830054536606,2.467207074501295,2.4994495227205733,1,1,1
162,2.60805185862151,2.3876264902791635,2.6233632607996795,2.414791108251647,2.4513754650589425,1,1,1
163,2.7052662450943896,2.516416082765973,2.669506146302978,2.466830762187196,2.500660211355161,1,1,0
164,2.473879571873522,2.2627423167550456,2.7414446010694333,2.5229569093663637,2.553959163126493,1,1,1
165,2.910737136043268,2.7029729998963803,2.9821881058467525,2.759618230175846,2.7952352415248556,1,1,1
166,2.934489682988926,2.7145517446625007,3.028852799885325,2.805723603973299,2.8410800218900345,1,1,1
167,2.9493919848696346,2.73617562724825,2.974851392418567,2.7650401712971706,2.793186453666639,1,1,1
168,2.7635167471917126,2.5587744642442147,2.772095006259888,2.5698225780360584,2.598525291043299,1,1,1
169,2.7690587103110316,2.5498075756514176,2.7972953368927387,2.57537083884945,2.6107020992048575,1,1,1
170,2.7362009080540783,2.525647778991518,2.803508504995165,2.598347950516715,2.6328686819371296,1,1,1
171,2.677829444843966,2.4594602627447535,2.9462185587888703,2.726047484290155,2.766762858120001,1,1,1
172,2.765600793757784,2.5733130924034358,3.065741150393413,2.861799332830252,2.892431014410077,1,1,1
173,2.6178385092712544,2.4005943489526285,2.5939855557551526,2.380596770996139,2.411062954753285,1,1,1
174,2.546385143342306,2.327772220596053,2.5422856660302573,2.339918667935974,2.3733276462205946,1,1,1
175,2.703769455171477,2.4937608332434915,2.829588935637621,2.6108603995039945,2.6463690509678965,1,1,1
176,2.718743481527536,2.5056425894390086,2.9292271427839487,2.7179307430370083,2.7456276972326763,1,1,1
177,2.7438207933722976,2.5342764596917973,2.7616142602060902,2.546918504534031,2.583372503449831,1,1,1
178,2.6338737023829273,2.445207666061651,2.6881432001658716,2.4891248405435804,2.52088779765148,1,1,1
179,2.810726611315257,2.587598401792997,2.611191868538624,2.4146117324720424,2.4395231376218884,1,1,0
180,2.755690583986575,2.532910034147469,2.9942221518549057,2.763939898614009,2.8075524817030675,1,1,1
181,2.823078468485772,2.6243227502220248,2.8732401884206427,2.646594502812881,2.6912931627903585,1,1,1
182,2.7126618569239938,2.4921555608686643,2.771689382794038,2.552773923675256,2.590861068757503,1,1,1
183,2.628163858138993,2.429129281799869,2.8016891567469107,2.6043164172970727,2.639247221946773,1,1,1
184,2.871677219328984,2.6540114321516595,3.0208063729807044,2.804228070184829,2.839356893161562,1,1,1
185,2.7739608998662115,2.5800425049786804,2.783401417724416,2.558257641156565,2.5910402246819633,1,1,1
186,2.635891683809533,2.416809759129809,2.7152322303957312,2.49462202505995,2.5241277510626863,1,1,1
187,2.736833554860473,2.5089431503895243,2.9598081934048763,2.746699755709379,2.7830277129535714,1,1,1
188,2.929714091762778,2.728266616720529,2.9082143789402664,2.688995206928995,2.726070523457206,1,1,0
189,2.56239977487325,2.355540176619076,2.803960902966754,2.599794555932701,2.6310271964644367,1,1,1
190,2.7669494271585595,2.5412171697856705,2.99550933216685,2.7712468321320927,2.805238041155561,1,1,1
191,2.8937381422892674,2.6824401059612533,2.894284777468981,2.6863031390760526,2.724027758402023,1,1,1
192,2.828379403705093,2.622554481840819,3.00629590035613,2.7882415379383385,2.820124560724336,1,1,1
193,2.707360585301192,2.503447934412468,2.808529982623786,2.608096283752026,2.645007773732365,1,1,1
194,2.8643290222195565,2.6423107427625854,2.778243195227346,2.5430989325008153,2.5816849624674245,1,1,0
195,2.696569860783722,2.4859930590557195,2.712976421948152,2.496984118122176,2.5281553216673034,1,1,1
196,2.6459541783989597,2.4455704326574463,2.9785016386641883,2.758353430384898,2.7927026879302828,1,1,1
197,2.7227661308452475,2.506539190223501,2.839020027127302,2.618785826438648,2.6580174142379476,1,1,1
198,2.705052744391799,2.5134868225606066,2.9796195475792935,2.7687355744110724,2.804868239261822,1,1,1
199,2.798877147832561,2.5653181124662927,2.8291142225625103,2.6230307312435723,2.6504554373105895,1,1,1
200,2.5803501927252075,2.367572640541913,2.7075118615431863,2.51230075845577,2.543267066096233,1,1,1
201,2.592200735626542,2.3903978700382136,2.8480278848971414,2.6346606921500135,2.6672803959797826,1,1,1
202,2.7215222841546245,2.5113760559704508,2.972856625105866,2.7544689445593766,2.7869391545926763,1,1,1
203,2.685068911405775,2.468133209065402,2.7941975739365956,2.5843876875952496,2.62072784014044,1,1,1
204,2.753301256013129,2.5408903272277246,2.667368443028806,2.4435857858957317,2.4833059445577197,1,1,0
205,2.6990217533403826,2.4687100234833816,2.644112734755862,2.4427692724729653,2.4744952594441187,1,1,1
206,2.767812356071333,2.555362686842924,2.8135268774493447,2.60463160594749,2.6501172443912395,1,1,1
207,2.842640547922658,2.614281084528725,2.9212622547087688,2.7170748835720078,2.749343654103793,1,1,1
208,2.7053435581973115,2.4915020651345716,2.691015199725228,2.48404185042674,2.51747218061169,1,1,1
209,2.6777160114433456,2.474667448309876,2.8298887121722522,2.5983880342656174,2.6399704417178587,1,1,1
210,2.555283725036562,2.369560297779957,2.861963992417154,2.6573260423098533,2.681980811728562,1,1,1
211,2.543929882717555,2.3347678098453373,2.9360717034538637,2.7236829466647876,2.7590562316849074,1,1,1
212,2.740764161218856,2.536568426058772,2.8430975087715744,2.619760427300862,2.656248802865368,1,1,1
213,2.4794947361505684,2.274791393878905,2.7418123651121493,2.5286077167244594,2.5735559252674785,1,1,1
214,2.8570591145020408,2.659814724400436,2.923544253105318,2.7286520171051927,2.7650934557498856,1,1,1
215,2.6266919245385805,2.433193718489818,2.851953963780789,2.6469380999680543,2.686343960104145,1,1,1
216,2.927572276448976,2.71409863436373,2.991761037059404,2.7743791385544543,2.805388704669437,1,1,1
217,2.547429692484354,2.3502859172723447,2.586309631361074,2.389183990577683,2.425734312008023,1,1,1
218,2.6616695135344566,2.4561150248961825,2.9164951905078706,2.6787528778899983,2.7184928606068404,1,1,1
219,2.8158982813202553,2.61194196751595,2.90794019761871,2.6999722055047664,2.7325026619845674,1,1,1
220,2.6663222880758903,2.4608089842530254,2.765344451704135,2.558444789578946,2.5871665136017032,1,1,1
221,2.6319026358545736,2.402704702058726,2.6707402110619953,2.4531887143459024,2.4869113629660005,1,1,1
222,2.7757155727676657,2.557442969398486,2.9068094616723146,2.70162278160237,2.7406389515213254,1,1,1
223,2.6132435036624337,2.3845099833614523,2.7288118338683756,2.4984777762630754,2.5377669074464584,1,1,1
224,2.7910410062742135,2.5810611834318578,2.945391349257466,2.740944026066594,2.7689527764694764,1,1,1
225,2.8516393431670743,2.6294367040130666,2.8328651915195615,2.6014735441637025,2.636202055397807,1,1,1
226,2.7090114303553894,2.4876628550870543,2.816846919231692,2.6066575981427347,2.646079207004471,1,1,1
227,2.725808906270117,2.5255726444360387,2.5910987990366894,2.3875459930860394,2.421637789476651,1,1,0
228,2.6375134471051624,2.4316641626173743,2.7322569986278253,2.5243262567588776,2.559477224832062,1,1,1
229,2.651178663076719,2.441244307391299,2.7349964852681605,2.522616846558165,2.552535280738854,1,1,1
230,2.666986676723254,2.4473103019148015,2.7193155783164973,2.5052228615615144,2.5395949244078913,1,1,1
231,2.7209755295925473,2.487160409206804,2.8158698455128395,2.5854583372204356,2.627161311785867,1,1,1
232,2.856251648168571,2.665255898773934,3.089606190872328,2.883363414653573,2.9169792772418477,1,1,1
233,2.6535536637197787,2.4408967300731765,2.9645315449902743,2.773446865012689,2.798127746844177,1,1,1
234,2.9741122995684766,2.7604670282591526,2.9378904156884,2.7118216535808033,2.7532216007978327,1,1,0
235,2.5487425575611975,2.3429001021106477,2.755190840855516,2.5313069518599165,2.5678195106492767,1,1,1
236,2.6552426773200617,2.447308144583379,2.768675725937788,2.5652063788563284,2.60153008478238,1,1,1
237,2.641966654466642,2.4333691446698906,2.696891370933951,2.4911965000053202,2.524041237432595,1,1,1
238,2.752991009655373,2.5449075970109583,2.991639706576321,2.767319629915423,2.818198783858951,1,1,1
239,2.6725810360475966,2.434713010007767,2.843055512630266,2.6373546285474343,2.6785613805918573,1,1,1
240,2.7488466589299128,2.5350341452044636,2.8986798952570245,2.689561681220861,2.7189144420136873,1,1,1
241,2.775349919663892,2.566030763150144,2.6868888308776295,2.4784559288267087,2.5077122388528457,1,1,0
242,2.91263669178376,2.7164174653409545,2.9666304073711323,2.7691267582251378,2.8014826065587015,1,1,1
243,2.498485134048792,2.2842217374711278,2.816437070675041,2.5884776003909873,2.6288119131298315,1,1,1
244,2.4058081873033386,2.186452798246814,2.742096319539077,2.5090910054104993,2.549968122636901,1,1,1
245,2.8465429811016603,2.6421404313208865,3.025288262347549,2.8232082188964127,2.8514588403809493,1,1,1
246,2.601290060153075,2.386377707752091,2.862098196090716,2.6588031867028388,2.6987831335355135,1,1,1
247,2.7771205698450108,2.545971306812646,2.773522667729894,2.5636930331372145,2.590726683868928,1,1,1
248,2.735871605708201,2.538655280012587,2.7598149018120535,2.5480488845213456,2.581089308864712,1,1,1
249,2.7089717202434027,2.5028469302567378,2.815674796118154,2.5873634316471055,2.62828646328026,1,1,1
250,2.6296724616398057,2.397404230365042,2.8401364776836995,2.6399615656978193,2.680284996981431,1,1,1
251,2.794981335660268,2.584029851613432,2.8198458275189813,2.608763456189569,2.6465750865484665,1,1,1
252,2.613075828175163,2.3990049596053837,3.031884349726768,2.821595342679832,2.8591512651829714,1,1,1
253,2.644620468460403,2.4202245297867786,2.7489178008301347,2.5484378432244514,2.582109035885316,1,1,1
254,2.778223790279694,2.571103560944998,2.837136568873378,2.6423530777198225,2.666012193327015,1,1,1
255,2.803529517226903,2.5960356341390374,2.9238940248208345,2.7159679391530216,2.753671523249623,1,1,1
256,2.6599174164023998,2.451071418061126,2.6823777940048417,2.4695523653915514,2.5029976949296127,1,1,1
257,2.7928303259434206,2.5877069134508988,2.9460868418302972,2.71910283920247,2.757197172344875,1,1,1
258,2.5948048914569726,2.403247635869895,2.767071087909224,2.547564649858587,2.583038898203756,1,1,1
259,2.7844192441664157,2.5630269891861928,2.9043174788262465,2.6775170841529903,2.712663798007102,1,1,1
260,2.734095566728841,2.511292211710959,2.6377929488836793,2.4414106082652363,2.471075168464987,1,1,0
261,2.6294193297483694,2.3731559660304455,2.7932154618064526,2.5784705017510827,2.615448860503948,1,1,1
262,2.571614016455599,2.35722225127195,2.716580203238905,2.513824974642205,2.550066264298138,1,1,1
263,2.757297447655401,2.5345429861828386,2.699982199081898,2.487310469893183,2.525062837437086,1,1,0
264,2.7273646934304026,2.528768787287088,2.952877543617862,2.744499146501914,2.77910014816213,1,1,1
265,2.782088715028651,2.57448813217518,2.8913403637427004,2.697660801606301,2.7291222069966588,1,1,1
266,2.4642405135211813,2.247370667005651,2.6630278418353295,2.4481437215461836,2.4924561964920398,1,1,1
267,2.710810594420096,2.498534280446398,2.6898409102792855,2.4833255890011703,2.522729130129787,1,1,1
268,2.910461759181107,2.7155551271737792,2.8881663599876073,2.683160663248158,2.713584705925755,1,1,0
269,2.7616636146980293,2.55346310596896,2.7032604606944783,2.463211459344286,2.499283736219614,1,1,0
270,2.7280555637576165,2.532490945377943,2.718702673658678,2.5323302484171886,2.5590623985759695,1,1,1
271,2.7612529539250783,2.5617480246587427,2.798261796450449,2.571203645723964,2.6082886225668696,1,1,1
272,2.623793388131313,2.4057768701862963,2.7654363793297296,2.5489527932067335,2.5868747166975994,1,1,1
273,2.7657055036835327,2.5370572988705793,2.833087253142395,2.623727313841228,2.6659059144406334,1,1,1
274,2.7186517151721064,2.497550223077937,2.9617615768342436,2.743790372881202,2.781141833424435,1,1,1
275,2.6767402625234444,2.4783478143426216,2.878341402332193,2.6752871206124533,2.7063997009768705,1,1,1
276,2.6896274749635705,2.478316427495389,2.8375437023816255,2.6231255766242576,2.653040734439147,1,1,1
277,2.8067646190117284,2.5801691270819456,2.7316272201743517,2.5017229037782505,2.5535350210617,1,1,0
278,2.57795614784506,2.3657688525209797,2.662926225313565,2.43326024632972,2.457877456116455,1,1,1
279,2.709607182292059,2.519210164352541,2.911159759979901,2.6976791895168444,2.73789269906253,1,1,1
280,2.6526889655695935,2.4205076661102005,2.604877453456397,2.378470177775081,2.415089659129558,1,1,0
281,2.7538002194632574,2.5394150289101782,2.8327385357666883,2.6187829683444632,2.653370675274543,1,1,1
282,2.807901998974987,2.59417230496974,2.870756239840231,2.6680608018380743,2.706603192047532,1,1,1
283,2.9328553611954544,2.7261504764387463,2.8334399266054726,2.6218442274759193,2.6535172213820064,1,1,0
284,2.8114223769643383,2.611849774213444,3.0371117633663776,2.8477829291738352,2.879564594937177,1,1,1
285,2.8430103914352154,2.6373563864937055,2.9613681799640816,2.7650779009979702,2.7941242015370196,1,1,1
286,2.817292106225664,2.622780317386185,2.942707171281994,2.743969097736424,2.7702253006203756,1,1,1
287,2.788684310964973,2.58889400543971,2.7766811297635874,2.5738726700723396,2.6098108863871685,1,1,1
288,2.7107867314830973,2.4921483624113265,2.828663965339189,2.6013906692515785,2.640429775113099,1,1,1
289,2.733394071662132,2.5440255841192183,2.738699863802864,2.536065022801836,2.572371188834437,1,1,1
290,2.6832260598122413,2.4757678783793846,2.904474215497653,2.688798414061986,2.7217816882305947,1,1,1
291,2.777258730386464,2.566507459817068,3.0151166436114085,2.790328622819943,2.824660256471171,1,1,1
292,2.8654085780119494,2.643185078674348,2.8381008511153327,2.634339011588316,2.661196560561975,1,1,1
293,2.7857158597930347,2.559985713885728,2.724611893708685,2.512152718278403,2.552544710780943,1,1,0
294,2.784125210599723,2.5754678410482743,2.8396368563835206,2.6283590994156736,2.6558736641943317,1,1,1
295,2.8880013276544565,2.6672905547650743,2.8829321627999707,2.683458173850922,2.717403404025627,1,1,1
296,2.6112890228276533,2.4116151945712097,2.7699705163814787,2.5628551598664018,2.5974673780964306,1,1,1
297,2.85698060946404,2.652732637528875,2.7672179428184447,2.555856587078857,2.5913499935906605,1,1,0
298,2.7601804972804502,2.548212901250974,2.9610590566533403,2.752703344292627,2.7894647686104,1,1,1
299,2.755319245417299,2.5497934230435053,2.799555523797659,2.5856689669855677,2.6223677271981303,1,1,1
300,2.633767104775713,2.413755970136925,2.7243087569640796,2.5142424448924183,2.5550719045348287,1,1,1
301,2.7841547088194143,2.550919884368216,2.711197014651584,2.489180366930038,2.524280748044176,1,1,0
302,2.6100346572430815,2.3831250984840078,2.825923066594049,2.6220690496087613,2.6533567987281335,1,1,1
303,2.6563903321016897,2.4372909147260886,2.6757000094610723,2.4638534535419576,2.506096320354339,1,1,1
304,2.632884976436941,2.3972938504260544,2.759526807240146,2.5180437170543843,2.5617305315763095,1,1,1
305,2.978506356556807,2.7669639775746893,2.8405399507018805,2.650429518008738,2.675446498760153,1,1,0
306,2.822283815489154,2.614808131679571,2.863561041168343,2.6489186188674436,2.676729162636218,1,1,1
